Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
 28/12/2015 10:07:43 AM,2.52314,533.2487,2,2,1,262.1764,8.394835,327.8647,2.440521,2,1,1,2,1,2,1,19.76439,2.209653,979.2361,1,2,1,1,1,2,148.808,155.96,1.717105,980.1718,1,2,1,1,2,7.878621,145.091,263.5222,12.11228,1.728916,1.289612,0.7353967,0.3065048,2,1,250.9773,1.69801,189.6789,0.000128152,1,1,1,Normal
 28/12/2015 10:07:44 AM,2.505845,532.7777,2,2,1,262.1764,8.394835,327.8647,2.441675,2,1,1,2,1,2,1,19.77399,2.209653,978.9958,1,2,1,1,1,2,148.808,155.96,1.717105,980.0564,1,2,1,1,2,7.878621,145.091,263.5222,12.11228,1.728916,1.292046,0.7353967,0.3065048,2,1,250.9773,1.69801,189.6789,0.000128152,1,1,1,Normal
 28/12/2015 10:07:45 AM,2.489191,532.5029,2,2,1,262.1764,8.394835,327.8647,2.443085,2,1,1,2,1,2,1,19.7804,2.209653,979.3963,1,2,1,1,1,2,148.808,155.96,1.71813,980.0564,1,2,1,1,2,7.878621,145.091,263.5222,12.11228,1.728916,1.300243,0.7353967,0.3065048,2,1,251.1215,1.69801,189.8071,0.000128152,1,1,1,Normal
 28/12/2015 10:07:46 AM,2.47702,531.7964,2,2,1,262.1764,8.394835,327.8647,2.443085,2,1,1,2,1,2,1,19.77079,2.209653,979.9971,1,2,1,1,1,2,148.808,155.96,1.718387,980.1718,1,2,1,1,2,7.878621,145.091,263.5222,12.11228,1.728916,1.299091,0.7353967,0.3065048,2,1,251.2817,1.69801,190.0154,0.000128152,1,1,1,Normal
 28/12/2015 10:07:47 AM,2.460366,531.3253,2,2,1,262.1764,8.394835,327.8647,2.440521,2,1,1,2,1,2,1,19.69396,2.213881,980.0372,1,2,1,1,1,2,148.808,155.96,1.720053,980.5178,1,2,1,1,2,7.878621,145.091,263.5222,12.11228,1.729557,1.292046,0.7353967,0.3065048,2,1,251.2817,1.746067,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:07:48 AM,2.44243,530.9328,2,2,1,262.1764,8.394835,327.9928,2.440521,2,1,1,2,1,2,1,19.69396,2.213881,980.0773,1,2,1,1,1,2,148.808,155.96,1.720565,980.5563,1,2,1,1,2,7.878621,145.091,263.5222,12.11228,1.730838,1.293198,0.7353967,0.3065048,2,1,251.2817,1.826162,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:07:49 AM,2.427377,530.3832,2,2,1,262.1764,8.394835,327.9928,2.440137,2,1,1,2,1,2,1,19.69396,2.213881,979.9971,1,2,1,1,1,2,148.808,155.96,1.720565,980.5563,1,2,1,1,2,7.878621,145.091,263.5222,12.11228,1.730838,1.296657,0.7353967,0.3065048,2,1,251.2817,1.826162,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:07:50 AM,2.427377,530.6188,2,2,1,262.1764,8.394835,327.9928,2.440137,2,1,1,2,1,2,1,19.65235,2.213881,979.9571,1,2,1,1,1,2,148.808,155.96,1.720565,980.364,1,2,1,1,2,7.878621,145.091,263.5222,12.11228,1.730838,1.289868,0.7353967,0.3065048,2,1,251.2817,1.762086,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:07:51 AM,2.427377,530.3047,2,2,1,262.1764,8.394835,327.9928,2.440137,2,1,1,2,1,2,1,19.65235,2.213881,980.1573,1,2,1,1,1,2,148.808,155.96,1.720565,980.7101,1,2,1,1,2,7.878621,145.091,263.5222,12.11228,1.730838,1.289868,0.7352687,0.3065048,2,1,251.2817,1.69801,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:07:52 AM,2.447234,530.6973,2,2,1,262.1764,8.394835,327.9928,2.440137,2,1,1,2,1,2,1,19.65235,2.213881,980.2775,1,2,1,1,1,2,148.808,155.96,1.720565,980.5178,1,2,1,1,2,7.878621,145.091,263.5222,12.11228,1.730838,1.288331,0.7352687,0.3065048,2,1,251.2817,1.69801,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:07:53 AM,2.496237,531.0898,2,2,1,262.1764,8.394835,327.9928,2.440137,2,1,1,2,1,2,1,19.65235,2.2126,980.5579,1,2,1,1,1,2,148.808,155.96,1.720565,980.4409,1,2,1,1,2,7.878621,145.091,263.4901,12.11228,1.730838,1.285641,0.7352687,0.3065048,2,1,251.2817,1.69801,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:07:54 AM,2.532108,531.5609,2,2,1,262.1764,8.394835,327.9928,2.440137,2,1,1,2,1,2,1,19.65235,2.2126,980.4377,1,2,1,1,1,2,148.808,155.96,1.720565,980.5563,1,2,1,1,2,7.878621,145.091,263.4901,12.11228,1.730838,1.301652,0.7352687,0.3066329,2,1,251.2817,1.69801,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:07:55 AM,2.577267,531.6786,2,2,1,262.1764,8.394835,327.9928,2.440137,2,1,1,2,1,2,1,19.65235,2.2126,980.3576,1,2,1,1,1,2,148.808,155.96,1.720565,980.7485,1,2,1,1,2,7.878621,145.091,263.4901,12.11228,1.730838,1.311387,0.7352687,0.3066329,2,1,251.2817,1.69801,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:07:56 AM,2.607373,532.1104,2,2,1,262.1764,8.394835,327.9928,2.440137,2,1,1,2,1,2,1,19.62033,2.2126,980.1573,1,2,1,1,1,2,148.808,155.96,1.722359,980.8254,1,2,1,1,2,7.878621,145.091,263.4901,12.11228,1.730838,1.32125,0.7352687,0.3066329,2,1,251.2817,1.69801,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:07:57 AM,2.637158,531.9141,2,2,1,262.1764,8.394835,327.9928,2.440137,2,1,1,2,1,2,1,19.69076,2.2126,979.9971,1,2,1,1,1,2,148.808,155.8575,1.724153,980.4409,1,2,1,1,2,7.878621,145.091,263.4901,12.11228,1.731479,1.320225,0.7352687,0.3066329,2,1,251.3939,1.69801,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:07:58 AM,2.649649,531.4824,2,2,1,262.1764,8.391951,327.9928,2.44206,2,1,1,2,1,2,1,19.71957,2.2126,979.9571,1,2,1,1,1,2,148.808,155.8575,1.724153,980.7485,1,2,1,1,2,7.878621,145.091,263.4901,12.11228,1.731479,1.312284,0.7352687,0.3066329,2,1,251.3939,1.69801,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:07:59 AM,2.652211,531.0898,2,2,1,262.1764,8.390669,327.9928,2.442188,2,1,1,2,1,2,1,19.76439,2.2126,980.1974,1,2,1,1,1,2,148.808,155.8575,1.722872,981.1331,1,2,1,1,2,7.878621,145.091,263.4901,12.11228,1.731479,1.295376,0.7352687,0.3066329,2,1,251.3939,1.69801,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:08:00 AM,2.642923,530.4225,2,2,1,262.1764,8.390669,327.9928,2.442188,2,1,1,2,1,2,1,19.77399,2.2126,979.7568,1,2,1,1,1,2,148.808,155.8575,1.721847,980.8254,1,2,1,1,2,7.879582,145.091,263.4901,12.11228,1.731479,1.291533,0.7352687,0.3066329,2,1,251.3939,1.69801,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:08:01 AM,2.624347,529.9515,2,2,1,262.1764,8.390669,327.9928,2.441419,2,1,1,2,1,2,1,19.70357,2.2126,979.4364,1,2,1,1,1,2,148.808,155.8575,1.721334,980.8254,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.731479,1.297938,0.7352687,0.3066329,2,1,251.2176,1.69801,190.0634,0.000128152,1,1,1,Normal
 28/12/2015 10:08:02 AM,2.621785,529.2057,2,2,1,262.1764,8.390669,327.9928,2.440521,2,1,1,2,1,2,1,19.70357,2.2126,979.4764,1,2,1,1,1,2,148.808,155.8575,1.720565,980.9023,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.731479,1.302293,0.7352687,0.3066329,2,1,251.0734,1.69801,189.8872,0.000128152,1,1,1,Normal
 28/12/2015 10:08:03 AM,2.613778,528.8132,2,2,1,262.1764,8.39131,327.9928,2.442828,2,1,1,2,1,2,1,19.70357,2.208628,979.5565,1,2,1,1,1,2,148.808,155.8575,1.720309,981.1331,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.731479,1.310106,0.7352687,0.3066329,2,1,251.0734,1.69801,189.8872,0.000128152,1,1,1,Normal
 28/12/2015 10:08:04 AM,2.60449,528.6169,2,2,1,262.1764,8.393553,327.9928,2.442828,2,1,1,2,1,2,1,19.65235,2.208628,979.0759,1,2,1,1,1,2,148.808,155.8575,1.720309,981.0946,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.731479,1.312412,0.7352687,0.3066329,2,1,251.0734,1.69801,189.8872,0.000128152,1,1,1,Normal
 28/12/2015 10:08:05 AM,2.587195,528.9309,2,2,1,262.1764,8.393553,327.9928,2.442828,2,1,1,2,1,2,1,19.65235,2.208628,979.2762,1,2,1,1,1,2,148.808,155.5755,1.719412,981.556,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.731479,1.306264,0.7378293,0.3066329,2,1,251.0734,1.69801,189.8071,0.000128152,1,1,1,Normal
 28/12/2015 10:08:06 AM,2.570541,528.9702,2,2,1,262.1764,8.393553,327.9928,2.441547,2,1,1,2,1,2,1,19.65235,2.209653,979.5966,1,2,1,1,1,2,148.808,155.5755,1.718771,981.4022,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.731479,1.286153,0.7379573,0.3066329,2,1,251.0734,1.69801,189.6789,0.000128152,1,1,1,Normal
 28/12/2015 10:08:07 AM,2.551324,529.402,2,2,1,262.1764,8.393553,327.9928,2.441547,2,1,1,2,1,2,1,19.65235,2.209909,979.156,1,2,1,1,1,2,148.808,155.5755,1.718771,981.4791,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.731479,1.281798,0.7379573,0.3066329,2,1,251.0734,1.69801,189.6789,0.000128152,1,1,1,Normal
 28/12/2015 10:08:08 AM,2.537552,529.7945,2,2,1,262.1764,8.393553,327.9928,2.439496,2,1,1,2,1,2,1,19.65235,2.209909,978.9958,1,2,1,1,1,2,148.808,155.5755,1.718771,981.7867,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.731479,1.281798,0.7379573,0.3066329,2,1,251.0734,1.69801,189.6789,0.000128152,1,1,1,Normal
 28/12/2015 10:08:09 AM,2.519937,530.3047,2,2,1,262.1764,8.393553,327.9928,2.439496,2,1,1,2,1,2,1,19.65235,2.209909,978.6353,1,2,1,1,1,2,148.808,155.5755,1.718771,981.7483,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.731479,1.290124,0.7379573,0.3066329,2,1,251.0734,1.69801,189.8391,0.000128152,1,1,1,Normal
 28/12/2015 10:08:10 AM,2.506485,530.7758,2,2,1,262.1764,8.393553,327.9928,2.440393,2,1,1,2,1,2,1,19.69076,2.209909,978.8356,1,2,1,1,1,2,148.808,155.5755,1.718771,981.9406,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.729941,1.310106,0.7353967,0.3068891,2,1,251.0734,1.69801,189.8391,0.000128152,1,1,1,Normal
 28/12/2015 10:08:11 AM,2.489831,531.2861,2,2,1,262.1764,8.393553,327.9928,2.440393,2,1,1,2,1,2,1,19.70997,2.209909,978.6353,1,2,1,1,1,2,148.808,155.7806,1.719027,982.1713,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.728659,1.305367,0.7353967,0.3083624,2,1,251.0734,1.69801,189.8391,0.000128152,1,1,1,Normal
 28/12/2015 10:08:12 AM,2.47638,531.6001,2,2,1,262.1764,8.393553,327.9928,2.440393,2,1,1,2,1,2,1,19.73238,2.209909,978.395,1,2,1,1,1,2,148.808,155.7806,1.720693,981.8636,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.728659,1.301652,0.7353967,0.3083624,2,1,251.0734,1.69801,189.8391,0.000128152,1,1,1,Normal
 28/12/2015 10:08:13 AM,2.458444,531.9534,2,2,1,262.1764,8.396437,327.9928,2.440393,2,1,1,2,1,2,1,19.73558,2.209909,978.2347,1,2,1,1,1,2,148.808,155.7806,1.720693,982.4404,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.728659,1.292046,0.7353967,0.3083624,2,1,251.0734,1.69801,189.8391,0.000128152,1,1,1,Normal
 28/12/2015 10:08:14 AM,2.440829,531.9926,2,2,1,262.1764,8.396437,327.9928,2.440393,2,1,1,2,1,2,1,19.73558,2.209909,978.1547,1,2,1,1,1,2,148.808,155.5499,1.720693,982.3251,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.726737,1.291789,0.7353967,0.3083624,2,1,250.9773,1.69801,189.8391,0.000128152,1,1,1,Normal
 28/12/2015 10:08:15 AM,2.440829,531.9926,2,2,1,262.1764,8.396437,327.9928,2.440393,2,1,1,2,1,2,1,19.73558,2.209909,978.1547,1,2,1,1,1,2,148.808,155.5499,1.720693,982.3251,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.726737,1.291789,0.7353967,0.3083624,2,1,250.9773,1.69801,189.8391,0.000128152,1,1,1,Normal
 28/12/2015 10:08:16 AM,2.43058,532.1104,2,2,1,262.1764,8.396437,327.9928,2.440393,2,1,1,2,1,2,1,19.73558,2.209909,978.2347,1,2,1,1,1,2,148.808,155.5499,1.720693,982.748,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.726224,1.291789,0.7353967,0.3083624,2,1,250.9613,1.69801,189.759,0.000128152,1,1,1,Normal
 28/12/2015 10:08:17 AM,2.424174,532.2674,2,2,1,262.1764,8.396437,328.0954,2.440393,2,1,1,2,1,2,1,19.73558,2.208372,978.2347,1,2,1,1,1,2,148.808,155.5499,1.720693,982.8249,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.726224,1.299091,0.7353967,0.3083624,2,1,250.9613,1.69801,189.759,0.000128152,1,1,1,Normal
 28/12/2015 10:08:18 AM,2.423534,532.4637,2,2,1,262.1764,8.396437,328.0954,2.440393,2,1,1,2,1,2,1,19.73558,2.206963,978.3549,1,2,1,1,1,2,148.808,155.7293,1.719284,983.2863,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.728659,1.301396,0.7353967,0.3083624,2,1,250.9613,1.69801,189.759,0.000128152,1,1,1,Normal
 28/12/2015 10:08:19 AM,2.452679,532.4637,2,2,1,262.1764,8.396437,328.0954,2.440393,2,1,1,2,1,2,1,19.73558,2.206963,978.4351,1,2,1,1,1,2,148.808,155.7293,1.719284,983.0941,1,2,1,1,2,7.880544,145.091,263.4901,12.11228,1.728659,1.292558,0.7353967,0.3069532,2,1,250.9613,1.730048,189.759,0.000128152,1,1,1,Normal
 28/12/2015 10:08:20 AM,2.504884,532.3851,2,2,1,262.1764,8.396437,328.0954,2.440393,2,1,1,2,1,2,1,19.73558,2.206963,978.2748,1,2,1,1,1,2,148.808,155.7293,1.719284,983.1325,1,2,1,1,2,7.880544,145.091,263.4901,12.22763,1.729172,1.279365,0.7353967,0.3065048,2,1,250.9613,1.842181,189.759,0.000128152,1,1,1,Normal
 28/12/2015 10:08:21 AM,2.545559,532.1104,2,2,1,262.1764,8.393873,328.0954,2.442316,2,1,1,2,1,2,1,19.73558,2.206963,978.0746,1,2,1,1,1,2,148.808,155.7293,1.719284,983.2863,1,2,1,1,2,7.880544,145.091,263.4901,12.22763,1.729172,1.262457,0.7353967,0.3065048,2,1,250.9613,1.842181,189.759,0.000128152,1,1,1,Normal
 28/12/2015 10:08:22 AM,2.575345,532.3066,2,2,1,262.1764,8.393873,327.9159,2.443085,2,1,1,2,1,2,1,19.73558,2.209013,978.0345,1,2,1,1,1,2,148.808,155.7293,1.719284,983.2863,1,2,1,1,2,7.880544,145.091,263.4901,12.22763,1.729172,1.261816,0.7353967,0.3065048,2,1,250.9613,1.730048,189.759,0.000128152,1,1,1,Normal
 28/12/2015 10:08:23 AM,2.621145,532.5029,2,2,1,262.1764,8.393873,327.9159,2.443597,2,1,1,2,1,2,1,19.70037,2.210037,978.1547,1,2,1,1,1,2,148.808,155.7293,1.71813,983.2479,1,2,1,1,2,7.880544,145.091,263.4901,12.22763,1.729172,1.272192,0.7353967,0.3065048,2,1,250.9613,1.730048,189.759,0.000128152,1,1,1,Normal
 28/12/2015 10:08:24 AM,2.646126,532.1889,2,2,1,262.1764,8.393873,327.9159,2.443597,2,1,1,2,1,2,1,19.63634,2.210037,978.5953,1,2,1,1,1,2,148.808,155.7293,1.717361,983.4017,1,2,1,1,2,7.880544,145.091,263.4901,12.07383,1.729172,1.290765,0.7353967,0.3065048,2,1,250.9613,1.730048,189.759,0.000128152,1,1,1,Normal
 28/12/2015 10:08:25 AM,2.66214,532.1104,2,2,1,262.1764,8.393873,327.9159,2.443597,2,1,1,2,1,2,1,19.62033,2.212087,978.6754,1,2,1,1,1,2,148.808,155.7293,1.717361,983.517,1,2,1,1,2,7.880544,145.091,263.4901,12.07383,1.729172,1.291405,0.7353967,0.3065048,2,1,250.9613,1.730048,189.759,0.000128152,1,1,1,Normal
 28/12/2015 10:08:26 AM,2.66214,532.1889,2,2,1,262.1764,8.395155,327.9159,2.443597,2,1,1,2,1,2,1,19.62033,2.212087,978.9557,1,2,1,1,1,2,148.808,155.7293,1.717361,983.7862,1,2,1,1,2,7.880544,145.091,263.4901,12.07383,1.725455,1.296529,0.7353967,0.3065048,2,1,250.9613,1.730048,189.6629,0.000128152,1,1,1,Normal
 28/12/2015 10:08:27 AM,2.634596,531.9926,2,2,1,262.1764,8.395475,327.9159,2.443597,2,1,1,2,1,2,1,19.62033,2.212087,978.7555,1,2,1,1,1,2,148.808,155.8318,1.717361,984.0169,1,2,1,1,2,7.880544,145.091,263.4901,12.07383,1.724942,1.301652,0.7353967,0.3081703,2,1,250.8171,1.730048,189.5027,0.000128152,1,1,1,Normal
 28/12/2015 10:08:28 AM,2.621145,532.1104,2,2,1,262.1764,8.395475,327.9159,2.441803,2,1,1,2,1,2,1,19.64594,2.212343,978.7555,1,2,1,1,1,2,148.808,155.96,1.717105,984.2476,1,2,1,1,2,7.880544,145.091,263.4901,12.07383,1.724942,1.287434,0.7353967,0.3084905,2,1,250.737,1.730048,189.5027,0.000128152,1,1,1,Normal
 28/12/2015 10:08:29 AM,2.6157,532.1497,2,2,1,262.1764,8.395475,327.9159,2.441803,2,1,1,2,1,2,1,19.66835,2.212343,978.7955,1,2,1,1,1,2,148.808,155.96,1.715952,984.4014,1,2,1,1,2,7.880544,145.091,263.4901,12.07383,1.724942,1.274753,0.7353967,0.3084905,2,1,250.5928,1.730048,189.4226,0.000128152,1,1,1,Normal
 28/12/2015 10:08:30 AM,2.6157,531.7178,2,2,1,262.1764,8.395475,327.9159,2.441803,2,1,1,2,1,2,1,19.66835,2.208884,979.3963,1,2,1,1,1,2,148.808,155.96,1.715952,984.4014,1,2,1,1,2,7.880544,145.091,263.4901,12.07383,1.724942,1.257205,0.7353967,0.3084905,2,1,250.5928,1.730048,189.4226,0.000128152,1,1,1,Normal
 28/12/2015 10:08:31 AM,2.598085,531.8749,2,2,1,262.1764,8.395475,327.9159,2.441803,2,1,1,2,1,2,1,19.66835,2.208884,980.0372,1,2,1,1,1,2,148.808,155.96,1.715952,984.4783,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.724942,1.254643,0.7353967,0.3084905,2,1,250.5928,1.730048,189.4226,0.000128152,1,1,1,Normal
 28/12/2015 10:08:32 AM,2.584953,531.9534,2,2,1,262.1764,8.395475,327.9159,2.443597,2,1,1,2,1,2,1,19.66835,2.208244,980.2775,1,2,1,1,1,2,148.808,155.96,1.715952,984.7475,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.724942,1.261048,0.7353967,0.3084905,2,1,250.8171,1.730048,189.4226,0.000128152,1,1,1,Normal
 28/12/2015 10:08:33 AM,2.566057,532.1497,2,2,1,262.1764,8.395475,327.9159,2.443982,2,1,1,2,1,2,1,19.69396,2.207347,979.9971,1,2,1,1,1,2,148.808,155.96,1.715952,984.7475,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.726352,1.267709,0.7353967,0.3084905,2,1,250.8171,1.730048,189.5668,0.000128152,1,1,1,Normal
 28/12/2015 10:08:34 AM,2.551645,532.3066,2,2,1,262.1764,8.395475,327.9159,2.445007,2,1,1,2,1,2,1,19.70037,2.207347,980.2375,1,2,1,1,1,2,148.808,155.96,1.717233,984.7475,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.727634,1.272064,0.7353967,0.3068891,2,1,250.9453,1.730048,189.6469,0.000128152,1,1,1,Normal
 28/12/2015 10:08:35 AM,2.532108,532.4637,2,2,1,262.1764,8.395475,327.9159,2.443085,2,1,1,2,1,2,1,19.70997,2.206963,980.8383,1,2,1,1,1,2,148.808,155.96,1.717233,984.6706,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.728275,1.272064,0.7353967,0.3068891,2,1,250.9453,1.730048,189.6949,0.000128152,1,1,1,Normal
 28/12/2015 10:08:36 AM,2.513211,532.5422,2,2,1,262.1764,8.395475,327.9159,2.442828,2,1,1,2,1,2,1,19.73238,2.209269,980.9985,1,2,1,1,1,2,148.808,155.96,1.717233,984.6706,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.728275,1.261176,0.7353967,0.3068891,2,1,250.9453,1.585878,189.6949,0.000128152,1,1,1,Normal
 28/12/2015 10:08:37 AM,2.499439,532.6992,2,2,1,262.1764,8.395475,327.9159,2.442828,2,1,1,2,1,2,1,19.73238,2.209525,981.4391,1,2,1,1,1,2,148.808,155.96,1.717233,985.0167,1,2,1,1,2,7.880544,144.9628,263.2018,12.07383,1.729172,1.258102,0.7353967,0.3068891,2,1,250.9453,1.585878,189.6949,0.000128152,1,1,1,Normal
 28/12/2015 10:08:38 AM,2.486628,532.3851,2,2,1,262.1764,8.395475,327.9159,2.442828,2,1,1,2,1,2,1,19.68756,2.209525,981.4391,1,2,1,1,1,2,148.808,155.96,1.717233,985.1705,1,2,1,1,2,7.880544,144.9628,263.2018,12.07383,1.729172,1.254259,0.7353967,0.3068891,2,1,250.9453,1.730048,189.743,0.000128152,1,1,1,Normal
 28/12/2015 10:08:39 AM,2.471575,532.4637,2,2,1,262.1764,8.395475,327.9159,2.442316,2,1,1,2,1,2,1,19.67476,2.209525,981.399,1,2,1,1,1,2,148.808,155.96,1.718643,985.0551,1,2,1,1,2,7.880544,144.9628,263.2018,12.07383,1.729172,1.253875,0.7353967,0.3068891,2,1,250.9453,1.778105,189.743,0.000128152,1,1,1,Normal
 28/12/2015 10:08:40 AM,2.452679,532.1104,2,2,1,262.1764,8.395475,327.9159,2.442188,2,1,1,2,1,2,1,19.61073,2.209525,981.4391,1,2,1,1,1,2,148.808,155.96,1.720053,984.8244,1,2,1,1,2,7.880544,144.9628,263.2018,12.07383,1.729172,1.268733,0.7353967,0.3068891,2,1,250.9453,1.681991,189.743,0.000128152,1,1,1,Normal
 28/12/2015 10:08:41 AM,2.438267,532.2674,2,2,1,262.1764,8.395475,327.9159,2.442188,2,1,1,2,1,2,1,19.55631,2.209525,981.9598,1,2,1,1,1,2,148.808,155.96,1.720565,984.9782,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.729172,1.279749,0.7353967,0.3064407,2,1,251.1215,1.681991,189.743,0.000128152,1,1,1,Normal
 28/12/2015 10:08:42 AM,2.425776,532.2674,2,2,1,262.1764,8.395475,327.9159,2.442956,2,1,1,2,1,2,1,19.54671,2.209525,982.3603,1,2,1,1,1,2,148.808,155.8318,1.720565,984.7475,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.729172,1.281158,0.7353967,0.3064407,2,1,251.2176,1.681991,189.743,0.000128152,1,1,1,Normal
 28/12/2015 10:08:43 AM,2.422573,532.1497,2,2,1,262.1764,8.395475,327.9159,2.444623,2,1,1,2,1,2,1,19.54671,2.209525,982.16,1,2,1,1,1,2,148.808,155.8318,1.720565,984.7859,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.730069,1.275906,0.7353967,0.3064407,2,1,251.2337,1.681991,189.743,0.000128152,1,1,1,Normal
 28/12/2015 10:08:44 AM,2.422573,531.8749,2,2,1,262.1764,8.395475,327.9159,2.445519,2,1,1,2,1,2,1,19.57872,2.209525,982.4004,1,2,1,1,1,2,148.808,155.8318,1.720565,984.6706,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.730838,1.275906,0.7353967,0.3070813,2,1,251.2337,1.681991,189.9353,0.000128152,1,1,1,Normal
 28/12/2015 10:08:45 AM,2.463889,531.0898,2,2,1,262.1764,8.395475,327.9159,2.445519,2,1,1,2,1,2,1,19.58192,2.209525,982.4004,1,2,1,1,1,2,148.808,155.8318,1.720565,984.7475,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.730838,1.26361,0.7353967,0.3070813,2,1,251.2337,1.730048,189.9833,0.000128152,1,1,1,Normal
 28/12/2015 10:08:46 AM,2.514493,530.7365,2,2,1,262.1764,8.395475,327.9159,2.445519,2,1,1,2,1,2,1,19.58832,2.209525,982.5606,1,2,1,1,1,2,148.808,155.8318,1.720565,984.6321,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.730838,1.261432,0.7353967,0.3070813,2,1,251.2337,1.730048,189.9833,0.000128152,1,1,1,Normal
 28/12/2015 10:08:47 AM,2.537552,530.5795,2,2,1,262.1764,8.395475,327.9159,2.445519,2,1,1,2,1,2,1,19.58832,2.209525,982.4004,1,2,1,1,1,2,148.808,155.8318,1.720565,984.5552,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.730838,1.266428,0.7353967,0.3070813,2,1,251.2337,1.810143,189.9833,0.000128152,1,1,1,Normal
 28/12/2015 10:08:48 AM,2.583352,530.3832,2,2,1,262.1764,8.395475,327.9159,2.445519,2,1,1,2,1,2,1,19.58832,2.209525,982.4004,1,2,1,1,1,2,148.808,155.9087,1.718515,984.4399,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.729172,1.266428,0.7353967,0.3070813,2,1,251.2657,1.810143,189.9833,0.000128152,1,1,1,Normal
 28/12/2015 10:08:49 AM,2.6157,530.3832,2,2,1,262.1764,8.395475,327.9159,2.445519,2,1,1,2,1,2,1,19.62674,2.209525,982.4805,1,2,1,1,1,2,148.808,155.9087,1.718515,984.4783,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.728275,1.28372,0.7353967,0.3070813,2,1,251.2657,1.810143,189.9833,0.000128152,1,1,1,Normal
 28/12/2015 10:08:50 AM,2.644525,530.9328,2,2,1,262.1764,8.395475,327.8647,2.445519,2,1,1,2,1,2,1,19.65875,2.209525,982.2802,1,2,1,1,1,2,148.808,155.9087,1.717746,983.9785,1,2,1,1,2,7.880544,144.9628,263.4901,12.07383,1.728275,1.298834,0.7353967,0.3065689,2,1,251.2657,1.810143,189.9833,0.000128152,1,1,1,Normal
 28/12/2015 10:08:51 AM,2.657016,531.2861,2,2,1,262.1764,8.395475,327.7108,2.444366,2,1,1,2,1,2,1,19.65875,2.209525,981.9598,1,2,1,1,1,2,148.808,155.9087,1.717746,984.0169,1,2,1,1,2,7.880544,144.9628,263.3299,12.07383,1.728275,1.309722,0.7353967,0.3065689,2,1,251.2657,1.778105,189.9833,0.000128152,1,1,1,Normal
